label,dim,level,analytic_conductor,mean_corr,rank_ratio,top1_frac,spectral_entropy,cond_number
1440.2.a.q,2,1440,11.498457891064374,0.010397637005605904,1.0,0.9999999999999998,2.220446049250313e-16,inf
1441.2.a.a,1,1441,11.506442931266504,-0.002016298542058548,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1441.2.a.b,1,1441,11.506442931266504,-0.009502072364912833,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1441.2.a.c,23,1441,11.506442931266504,0.36648058329288424,1.0,0.9999999999999994,5.551115123125782e-16,inf
1441.2.a.d,23,1441,11.506442931266504,0.5456786471072315,1.0,0.9999999999999997,3.330669073875469e-16,inf
1441.2.a.e,28,1441,11.506442931266504,0.3612889147395681,1.0,0.9999999999999996,4.440892098500625e-16,inf
1441.2.a.f,31,1441,11.506442931266504,0.10006698604277926,1.0,0.9999999999999998,2.220446049250313e-16,inf
1442.2.a.a,1,1442,11.514427971468631,0.006326950011199175,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1442.2.a.b,1,1442,11.514427971468631,-0.0039996686792657995,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1442.2.a.c,1,1442,11.514427971468631,0.0037896856619588437,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1442.2.a.d,1,1442,11.514427971468631,-0.008314352145478324,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1442.2.a.e,1,1442,11.514427971468631,0.004938606257335263,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1442.2.a.f,2,1442,11.514427971468631,-0.004160260513581462,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1442.2.a.g,4,1442,11.514427971468631,-0.015486736408473494,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1442.2.a.h,4,1442,11.514427971468631,-0.0052855609266852415,1.0,0.9999999999999998,2.220446049250313e-16,inf
1442.2.a.i,4,1442,11.514427971468631,0.020548239934300952,1.0,0.9999999999999997,3.330669073875469e-16,inf
1442.2.a.j,5,1442,11.514427971468631,0.002390550794943139,1.0,0.9999999999999997,3.330669073875469e-16,inf
1442.2.a.k,5,1442,11.514427971468631,0.010119220681205554,0.9999999999999997,0.9999999999999996,4.440892098500625e-16,inf
1442.2.a.l,6,1442,11.514427971468631,-0.001194557166979819,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1442.2.a.m,7,1442,11.514427971468631,0.003530549736810229,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
1442.2.a.n,9,1442,11.514427971468631,0.0003445933620995484,1.0,0.9999999999999996,4.440892098500625e-16,inf
1443.2.a.a,1,1443,11.52241301167076,-0.005951595146446466,0.9999999999999994,0.9999999999999994,5.551115123125782e-16,inf
1443.2.a.b,1,1443,11.52241301167076,0.0178911451996521,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1443.2.a.c,1,1443,11.52241301167076,-0.004995206366811501,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1443.2.a.d,1,1443,11.52241301167076,0.0018545008311662984,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1443.2.a.e,1,1443,11.52241301167076,0.008608630072588238,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1443.2.a.f,3,1443,11.52241301167076,0.008213360241241965,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1443.2.a.g,5,1443,11.52241301167076,0.008998086897276018,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1443.2.a.h,6,1443,11.52241301167076,0.006258570471066548,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1443.2.a.i,7,1443,11.52241301167076,0.0017686947458719253,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
1443.2.a.j,9,1443,11.52241301167076,0.005972087972330303,1.0,0.9999999999999997,3.330669073875469e-16,inf
1443.2.a.k,9,1443,11.52241301167076,0.013544369436932694,1.0,0.9999999999999997,3.330669073875469e-16,inf
1443.2.a.l,11,1443,11.52241301167076,-0.0014658321861170693,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1443.2.a.m,16,1443,11.52241301167076,-0.0028857563347473667,1.0,0.9999999999999998,2.220446049250313e-16,inf
1444.2.a.a,1,1444,11.530398051872888,0.011035440080583596,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1444.2.a.b,1,1444,11.530398051872888,-0.002864032976844074,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1444.2.a.c,1,1444,11.530398051872888,-0.004713501567478398,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1444.2.a.d,2,1444,11.530398051872888,-0.006084369649133067,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1444.2.a.f,2,1444,11.530398051872888,-0.0009548847392760376,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1444.2.a.g,6,1444,11.530398051872888,-0.009316051042121106,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1444.2.a.h,6,1444,11.530398051872888,-0.008322608602766996,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1444.2.a.i,8,1444,11.530398051872888,0.03491263717189718,1.0,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.a,1,1445,11.538383092075016,0.005349560423551485,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.b,1,1445,11.538383092075016,0.003343591228084857,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.c,1,1445,11.538383092075016,0.009458599553600983,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.d,1,1445,11.538383092075016,-0.0012145237444448917,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1445.2.a.e,1,1445,11.538383092075016,0.009684127989180625,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1445.2.a.f,2,1445,11.538383092075016,0.02690692528444499,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.g,2,1445,11.538383092075016,-0.0015306993607157237,1.0,0.9999999999999998,2.220446049250313e-16,inf
1445.2.a.h,2,1445,11.538383092075016,0.00835886214015635,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.i,2,1445,11.538383092075016,-0.0066646757417616895,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.j,3,1445,11.538383092075016,-0.005776823327250764,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1445.2.a.k,3,1445,11.538383092075016,-0.003690570988799098,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1445.2.a.l,6,1445,11.538383092075016,0.0010814989353413237,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1445.2.a.m,6,1445,11.538383092075016,0.0036404448331091867,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1445.2.a.n,6,1445,11.538383092075016,0.01565622614634404,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.o,6,1445,11.538383092075016,0.013585158515783,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.p,12,1445,11.538383092075016,-0.0024570380557751743,1.0,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.q,12,1445,11.538383092075016,0.052363029103505654,1.0,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.r,12,1445,11.538383092075016,-0.0048256102918139455,1.0,0.9999999999999997,3.330669073875469e-16,inf
1445.2.a.s,12,1445,11.538383092075016,-0.0008816222289788226,1.0,0.9999999999999997,3.330669073875469e-16,inf
1446.2.a.a,1,1446,11.546368132277143,-7.575749389034418e-05,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1446.2.a.b,1,1446,11.546368132277143,-0.007417514243337287,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1446.2.a.c,1,1446,11.546368132277143,-0.0009862702200306298,0.9999999999999994,0.9999999999999994,5.551115123125782e-16,inf
1446.2.a.d,1,1446,11.546368132277143,0.007706722748433084,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1446.2.a.e,1,1446,11.546368132277143,0.006785480155747327,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1446.2.a.f,1,1446,11.546368132277143,0.006005787437892135,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1446.2.a.g,1,1446,11.546368132277143,-0.006497375702635803,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1446.2.a.h,2,1446,11.546368132277143,0.005678752164106824,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1446.2.a.i,2,1446,11.546368132277143,0.010212391478276305,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1446.2.a.j,2,1446,11.546368132277143,-0.0069160340239853586,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1446.2.a.k,3,1446,11.546368132277143,0.004268669888701269,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1446.2.a.l,4,1446,11.546368132277143,-6.643674018452156e-05,1.0,0.9999999999999996,4.440892098500625e-16,inf
1446.2.a.m,5,1446,11.546368132277143,0.00286052683751806,1.0,0.9999999999999996,4.440892098500625e-16,inf
1446.2.a.n,7,1446,11.546368132277143,0.01261832831850775,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1446.2.a.o,7,1446,11.546368132277143,0.0001309731910673928,1.0,0.9999999999999998,2.220446049250313e-16,inf
1447.2.a.a,49,1447,11.55435317247927,0.7015563879773741,1.0,0.9999999999999997,3.330669073875469e-16,inf
1447.2.a.b,71,1447,11.55435317247927,0.6940961227853827,1.0,0.9999999999999997,3.330669073875469e-16,inf
1448.2.a.a,2,1448,11.5623382126814,-0.006309321188137623,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1448.2.a.b,8,1448,11.5623382126814,-0.0073874771108115725,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1448.2.a.c,10,1448,11.5623382126814,-0.001965706104590701,1.0,0.9999999999999996,4.440892098500625e-16,inf
1448.2.a.d,12,1448,11.5623382126814,0.018480624534964837,1.0,0.9999999999999997,3.330669073875469e-16,inf
1448.2.a.e,13,1448,11.5623382126814,0.010871025643959795,0.9999999999999998,0.9999999999999994,5.551115123125782e-16,inf
1449.2.a.a,1,1449,11.570323252883528,-0.007800376827866629,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.b,1,1449,11.570323252883528,-0.004760953634592437,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
1449.2.a.c,1,1449,11.570323252883528,-0.00492270213187105,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
1449.2.a.d,1,1449,11.570323252883528,-0.0039956619572818165,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.e,1,1449,11.570323252883528,-0.0005236984723316818,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
1449.2.a.f,2,1449,11.570323252883528,-0.001722124871883085,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1449.2.a.g,2,1449,11.570323252883528,-0.000994464659022906,1.0,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.h,2,1449,11.570323252883528,0.004839133100900296,1.0,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.i,2,1449,11.570323252883528,0.011415644716292968,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.j,2,1449,11.570323252883528,0.00604966272876188,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.k,2,1449,11.570323252883528,-0.005867116587398415,1.0,0.9999999999999999,1.1102230246251564e-16,inf
1449.2.a.l,3,1449,11.570323252883528,-0.0026588955958775956,1.0,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.m,3,1449,11.570323252883528,-0.003914069967623523,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1449.2.a.n,4,1449,11.570323252883528,-0.0004997774342285239,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.o,4,1449,11.570323252883528,-4.0647264998829316e-05,1.0,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.p,4,1449,11.570323252883528,0.007041372408248199,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1449.2.a.q,4,1449,11.570323252883528,0.0008532795573521233,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.r,5,1449,11.570323252883528,0.0037892992797593727,1.0,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.s,5,1449,11.570323252883528,-0.003391089210596026,1.0,0.9999999999999998,2.220446049250313e-16,inf
1449.2.a.t,5,1449,11.570323252883528,-0.002639155044461783,1.0,0.9999999999999998,2.220446049250313e-16,inf
1450.2.a.a,1,1450,11.578308293085655,-0.006470086955529828,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1450.2.a.b,1,1450,11.578308293085655,-0.0026949657266878146,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1450.2.a.c,1,1450,11.578308293085655,-0.0033521847620605625,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1450.2.a.d,1,1450,11.578308293085655,0.024950313906876395,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1450.2.a.e,1,1450,11.578308293085655,-0.003832505876527852,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1450.2.a.f,1,1450,11.578308293085655,0.0001256961009927878,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1450.2.a.g,1,1450,11.578308293085655,-0.002490237812533426,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1450.2.a.h,1,1450,11.578308293085655,-0.0072059913210837205,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1450.2.a.i,1,1450,11.578308293085655,-0.006959987809146182,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1450.2.a.j,2,1450,11.578308293085655,-0.007016109144242421,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1450.2.a.k,2,1450,11.578308293085655,0.004380091161028895,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1450.2.a.l,2,1450,11.578308293085655,0.0007437934156373427,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1450.2.a.m,2,1450,11.578308293085655,-0.003055534560157293,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1450.2.a.n,2,1450,11.578308293085655,-0.004683176107824405,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1450.2.a.o,2,1450,11.578308293085655,0.0016785956082462465,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1450.2.a.p,3,1450,11.578308293085655,-0.005441269390182648,1.0,0.9999999999999998,2.220446049250313e-16,inf
1450.2.a.q,3,1450,11.578308293085655,0.01072215215461361,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1450.2.a.r,3,1450,11.578308293085655,-0.0013750405833866477,0.9999999999999997,0.9999999999999996,4.440892098500625e-16,inf
1450.2.a.s,3,1450,11.578308293085655,-0.0015898543226578843,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1450.2.a.t,5,1450,11.578308293085655,-0.0032482445652447767,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1450.2.a.u,5,1450,11.578308293085655,-0.0016670306373255124,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1451.2.a.a,48,1451,11.586293333287784,0.7641969020024558,1.0,0.9999999999999997,3.330669073875469e-16,inf
1451.2.a.b,73,1451,11.586293333287784,0.8495958812349215,1.0,0.9999999999999997,3.330669073875469e-16,inf
1452.2.a.a,1,1452,11.594278373489912,0.0018710353595635114,0.9999999999999994,0.9999999999999994,5.551115123125782e-16,inf
1452.2.a.b,1,1452,11.594278373489912,-0.002291256232729196,0.9999999999999994,0.9999999999999994,5.551115123125782e-16,inf
1452.2.a.c,1,1452,11.594278373489912,-0.004579314148418348,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1452.2.a.d,1,1452,11.594278373489912,-0.011661885643712502,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1452.2.a.e,1,1452,11.594278373489912,0.01907310656369946,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1452.2.a.f,1,1452,11.594278373489912,-0.0028601790906339565,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1452.2.a.g,1,1452,11.594278373489912,0.008925596305990914,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1452.2.a.h,1,1452,11.594278373489912,0.022385976819840194,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1452.2.a.i,2,1452,11.594278373489912,-0.0042574044560235004,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1452.2.a.j,2,1452,11.594278373489912,-0.004047313655898268,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1452.2.a.k,2,1452,11.594278373489912,-0.002379686599276843,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1452.2.a.l,2,1452,11.594278373489912,0.027524837576005177,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1452.2.a.m,2,1452,11.594278373489912,0.0072896410290916895,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1453.2.a.a,57,1453,11.60226341369204,0.9244721469634235,1.0,0.9999999999999997,3.330669073875469e-16,inf
1453.2.a.b,63,1453,11.60226341369204,0.6205787128950072,1.0,0.9999999999999998,2.220446049250313e-16,inf
1454.2.a.a,1,1454,11.610248453894169,-0.011801350046404743,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1454.2.a.b,1,1454,11.610248453894169,0.005307448072728082,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1454.2.a.c,2,1454,11.610248453894169,0.003384340444612426,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1454.2.a.d,3,1454,11.610248453894169,0.0012031548333768431,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
1454.2.a.e,5,1454,11.610248453894169,0.004446069782474075,1.0,0.9999999999999998,2.220446049250313e-16,inf
1454.2.a.f,5,1454,11.610248453894169,-0.010036957522414208,1.0,0.9999999999999999,1.1102230246251564e-16,inf
1454.2.a.g,22,1454,11.610248453894169,0.2005380812422005,1.0,1.0,-0.0,inf
1454.2.a.h,22,1454,11.610248453894169,0.2796415056183926,1.0,0.9999999999999999,1.1102230246251564e-16,inf
1455.2.a.a,1,1455,11.618233494096296,-0.002625194907656689,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1455.2.a.b,1,1455,11.618233494096296,0.005831466682064615,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1455.2.a.c,1,1455,11.618233494096296,-0.0033892791731917394,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1455.2.a.d,1,1455,11.618233494096296,-0.0034376006739516634,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1455.2.a.e,1,1455,11.618233494096296,-0.003165853255984532,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1455.2.a.f,1,1455,11.618233494096296,-0.005961928210195892,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1455.2.a.g,2,1455,11.618233494096296,-0.004611038151079925,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1455.2.a.h,2,1455,11.618233494096296,-0.003588162823570595,1.0,0.9999999999999998,2.220446049250313e-16,inf
1455.2.a.i,2,1455,11.618233494096296,0.004986677218368467,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
1455.2.a.j,2,1455,11.618233494096296,-0.0030866593611722985,1.0,0.9999999999999998,2.220446049250313e-16,inf
1455.2.a.k,2,1455,11.618233494096296,-0.0006631576464273183,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1455.2.a.l,2,1455,11.618233494096296,0.030724480138885037,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1455.2.a.m,3,1455,11.618233494096296,-0.001704462968958505,1.0,0.9999999999999997,3.330669073875469e-16,inf
1455.2.a.n,3,1455,11.618233494096296,-0.001959709867937305,1.0,0.9999999999999997,3.330669073875469e-16,inf
1455.2.a.o,3,1455,11.618233494096296,-0.0013108301172788394,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1455.2.a.p,5,1455,11.618233494096296,0.002756518036191831,1.0,0.9999999999999998,2.220446049250313e-16,inf
1455.2.a.q,9,1455,11.618233494096296,-0.00034564036644376593,1.0,1.0,-0.0,inf
1455.2.a.r,10,1455,11.618233494096296,-0.004585057781243842,1.0,0.9999999999999997,3.330669073875469e-16,inf
1455.2.a.s,12,1455,11.618233494096296,-0.001100000424198798,1.0,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.a,1,1456,11.626218534298424,-0.01497131689417565,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1456.2.a.b,1,1456,11.626218534298424,0.022974840969229166,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
1456.2.a.c,1,1456,11.626218534298424,-0.0005723013201917482,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.d,1,1456,11.626218534298424,0.00310708315554108,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.e,1,1456,11.626218534298424,-0.009659613365514392,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.f,1,1456,11.626218534298424,-0.0060789504537616685,0.9999999999999994,0.9999999999999994,5.551115123125782e-16,inf
1456.2.a.g,1,1456,11.626218534298424,0.01922633868415337,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.h,1,1456,11.626218534298424,-0.004634665072982487,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1456.2.a.i,1,1456,11.626218534298424,-0.005390159232674988,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.j,1,1456,11.626218534298424,0.0023332796497305087,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1456.2.a.k,1,1456,11.626218534298424,-0.008418503520488846,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.l,1,1456,11.626218534298424,0.003385636745581516,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1456.2.a.m,1,1456,11.626218534298424,0.022499324968508566,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1456.2.a.n,2,1456,11.626218534298424,0.00042373369220694246,1.0,0.9999999999999998,2.220446049250313e-16,inf
1456.2.a.o,2,1456,11.626218534298424,-0.0035933688646945707,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.p,2,1456,11.626218534298424,0.00012771386396370432,0.9999999999999997,0.9999999999999996,4.440892098500625e-16,inf
1456.2.a.q,2,1456,11.626218534298424,0.02619261426639897,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1456.2.a.r,2,1456,11.626218534298424,0.027898238062170542,0.9999999999999997,0.9999999999999996,4.440892098500625e-16,inf
1456.2.a.s,2,1456,11.626218534298424,-0.009695968576699127,1.0,0.9999999999999998,2.220446049250313e-16,inf
1456.2.a.t,3,1456,11.626218534298424,-0.0014596993150613011,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.u,4,1456,11.626218534298424,-0.0031818270431668775,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1456.2.a.v,4,1456,11.626218534298424,0.021615109065210948,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1457.2.a.a,1,1457,11.634203574500551,0.006458062144043736,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1457.2.a.b,2,1457,11.634203574500551,-0.0058771537182623,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1457.2.a.c,2,1457,11.634203574500551,-0.004534771173399522,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
1457.2.a.d,24,1457,11.634203574500551,0.3315860361523233,1.0,0.9999999999999997,3.330669073875469e-16,inf
1457.2.a.e,26,1457,11.634203574500551,0.36184713237412175,1.0,0.9999999999999997,3.330669073875469e-16,inf
1457.2.a.f,27,1457,11.634203574500551,0.14978943333600928,1.0,0.9999999999999997,3.330669073875469e-16,inf
1457.2.a.g,33,1457,11.634203574500551,0.19813181968910856,1.0,0.9999999999999998,2.220446049250313e-16,inf
1458.2.a.a,3,1458,11.64218861470268,0.0008352986015592885,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
1458.2.a.b,3,1458,11.64218861470268,-0.004305589960980947,1.0,1.0,-0.0,inf
1458.2.a.c,3,1458,11.64218861470268,-0.006479217882079868,1.0,1.0,-0.0,inf
1458.2.a.d,3,1458,11.64218861470268,0.0008352986015592885,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
1458.2.a.e,6,1458,11.64218861470268,-0.0009715296827872277,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
1458.2.a.f,6,1458,11.64218861470268,0.0038755619509124495,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1458.2.a.g,6,1458,11.64218861470268,0.014825635462154646,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1458.2.a.h,6,1458,11.64218861470268,-0.005288705858705467,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1459.2.a.a,2,1459,11.650173654904808,-0.005938327046506235,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1459.2.a.b,48,1459,11.650173654904808,0.7045325891835684,1.0,0.9999999999999997,3.330669073875469e-16,inf
1459.2.a.c,71,1459,11.650173654904808,0.5495972078703417,1.0,0.9999999999999996,4.440892098500625e-16,inf
1460.2.a.a,1,1460,11.658158695106936,0.009637538532782118,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1460.2.a.b,3,1460,11.658158695106936,0.005736620288289974,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1460.2.a.c,3,1460,11.658158695106936,0.0014427214167858533,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
1460.2.a.d,7,1460,11.658158695106936,0.01821894254404763,1.0,0.9999999999999998,2.220446049250313e-16,inf
1460.2.a.e,10,1460,11.658158695106936,0.009227629076173489,1.0,0.9999999999999997,3.330669073875469e-16,inf
1461.2.a.a,14,1461,11.666143735309063,0.003690227398281016,1.0,0.9999999999999997,3.330669073875469e-16,inf
1461.2.a.b,20,1461,11.666143735309063,0.004542579031499978,1.0,0.9999999999999997,3.330669073875469e-16,inf
1461.2.a.c,20,1461,11.666143735309063,-0.000745982954242029,1.0,0.9999999999999997,3.330669073875469e-16,inf
1461.2.a.d,27,1461,11.666143735309063,0.3463051179654913,1.0,0.9999999999999998,2.220446049250313e-16,inf
1462.2.a.a,1,1462,11.674128775511193,-0.005598515229901824,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
1462.2.a.b,1,1462,11.674128775511193,-0.007307773798285211,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
1462.2.a.c,1,1462,11.674128775511193,-0.011756513996534082,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
1462.2.a.d,2,1462,11.674128775511193,-0.0010513319686572128,0.9999999999999997,0.9999999999999996,4.440892098500625e-16,inf
1462.2.a.e,3,1462,11.674128775511193,-0.001076067970338176,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
1462.2.a.f,4,1462,11.674128775511193,0.0028867058060897638,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
1462.2.a.g,4,1462,11.674128775511193,-0.002412368546767075,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
